can_smiles,IC50_nM
COc1cc2nn(C3CCOCC3)cc2cc1NC(=O)c1ccn(C(F)F)n1,6.0
COc1cc2nn(C3CCOCC3)cc2cc1NC(=O)c1ccnc(C(C)C)n1,111.0
COc1cc2nn(C3CCOCC3)cc2cc1NC(=O)c1csc(C)n1,10.0
COc1cc2nn(C3CCOCC3)cc2cc1NC(=O)c1nc(-c2ccncc2)no1,691.0
COc1cc2nn(C3CCOCC3)cc2cc1NC(=O)c1nc(C(F)(F)F)cs1,65.0
COc1cc2nn(C3CCOCC3)cc2cc1NC(=O)c1nc(C)no1,3782.0
COc1cc2nn(C3CCS(=N)(=O)CC3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,3.5
COc1cc2nn(C3CCS(=O)(=O)CC3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,3.0
COc1cc2nn(C3CCS(=O)CC3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,2.0
COc1cc2nn(C3CNC(=O)C3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,13.0
COc1cc2nn(CC(=O)N(C)CC3CC3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,37.0
COc1cc2nn(CC(=O)N(C)CC3CC3)cc2cc1NC(=O)c1cccc(C)n1,60.0
COc1cc2nn(CC(=O)N3CC4(CCS4(=O)=O)C3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,55.0
COc1cc2nn(CC(=O)N3CC4(COC4)C3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,32.0
COc1cc2nn(CC(=O)N3CCC(C(C)(C)O)CC3)cc2cc1NC(=O)c1ccc(F)c(C)n1,100.0
COc1cc2nn(CC(=O)N3CCC(C(C)(C)O)CC3)cc2cc1NC(=O)c1cccc(C(C)O)n1,32.0
COc1cc2nn(CC(=O)N3CCC(C(C)(C)O)CC3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,26.0
COc1cc2nn(CC(=O)N3CCC(C(C)(C)O)CC3)cc2cc1NC(=O)c1cccc(C)n1,29.0
COc1cc2nn(CC(=O)N3CCC(C(C)(C)O)CC3)cc2cc1NC(=O)c1cccc(C2CC2)n1,29.0
COc1cc2nn(CC(=O)N3CCC(C(C)(C)O)CC3)cc2cc1NC(=O)c1cccc(N(C)C)n1,33.0
COc1cc2nn(CC(=O)N3CCC(C(C)(C)O)CC3)cc2cc1NC(=O)c1cccc(NC(C)=O)n1,127.0
COc1cc2nn(CC(=O)N3CCC(C(C)(C)O)CC3)cc2cc1NC(=O)c1cccc(NC2CC2)n1,105.0
COc1cc2nn(CC(=O)N3CCC(C(C)(C)O)CC3)cc2cc1NC(=O)c1cccc(NCC(C)C)n1,28.0
COc1cc2nn(CC(=O)N3CCC(F)(F)C3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,18.0
COc1cc2nn(CC(=O)N3CCC(F)(F)C3)cc2cc1NC(=O)c1cccc(C)n1,52.0
COc1cc2nn(CC(=O)N3CCCC3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,24.0
COc1cc2nn(CC(=O)N3CCN(C(=O)c4ccccc4)CC3)cc2cc1NC(=O)c1cccc(C(C)O)n1,7.0
COc1cc2nn(CC(=O)N3CCN(C(=O)c4ccccc4)CC3)cc2cc1NC(=O)c1cccc(C2CC2)n1,40.0
COc1cc2nn(CC(=O)N3CCN(C)CC3)cc2cc1NC(=O)c1cc(C)cc(C(F)(F)F)n1,7143.0
COc1cc2nn(CC(=O)N3CCN(C)CC3)cc2cc1NC(=O)c1cccc(C(C)O)n1,42.0
COc1cc2nn(CC(=O)N3CCN(C)CC3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,33.0
COc1cc2nn(CC(=O)N3CCN(C)CC3)cc2cc1NC(=O)c1cccc(N(C)C)n1,49.0
COc1cc2nn(CC(=O)N3CCN(C)CC3)cc2cc1NC(=O)c1cccc(NC2CC2)n1,87.0
COc1cc2nn(CC(=O)N3CCN(C)CC3)cc2cc1NC(=O)c1cccc(NCC(C)C)n1,20.0
COc1cc2nn(CC(=O)N3CCN(CC4CC4)CC3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,32.0
COc1cc2nn(CC(=O)N3CCN(CC4CC4)CC3)cc2cc1NC(=O)c1cccc(C)n1,90.0
COc1cc2nn(CC(=O)N3CCOCC3)cc2cc1NC(=O)c1cccc(C(C)(C)O)n1,20.0
COc1cc2nn(CC(=O)N3CCOCC3)cc2cc1NC(=O)c1cccc(C(C)O)n1,29.0
COc1cc2nn(CC(=O)N3CCOCC3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,12.0
COc1cc2nn(CC(=O)N3CCOCC3)cc2cc1NC(=O)c1cccc(C(F)F)n1,8.0
COc1cc2nn(CC(=O)N3CCOCC3)cc2cc1NC(=O)c1cccc(C(O)C(F)(F)F)n1,158.0
COc1cc2nn(CC(=O)N3CCOCC3)cc2cc1NC(=O)c1cccc(C)n1,51.0
COc1cc2nn(CC(=O)N3CCOCC3)cc2cc1NC(=O)c1cccc(CC(C)C)n1,314.0
COc1cc2nn(CC(=O)N3CCOCC3)cc2cc1NC(=O)c1cccc(N(C)C)n1,108.0
COc1cc2nn(CC(=O)N3CCOCC3)cc2cc1NC(=O)c1cccc(N2CCCC2)n1,355.0
COc1cc2nn(CC(=O)N3CCOCC3)cc2cc1NC(=O)c1cccc(N2CCOCC2)n1,29.0
COc1cc2nn(CC(=O)N3CCOCC3)cc2cc1NC(=O)c1cccc(NC(C)=O)n1,117.0
COc1cc2nn(CC(=O)N3CCOCC3)cc2cc1NC(=O)c1cccc(NC2CC2)n1,74.0
COc1cc2nn(CC(=O)N3CCOCC3)cc2cc1NC(=O)c1cccc(NCC(C)C)n1,35.0
COc1cc2nn(CC(=O)N3CCOCC3)cc2cc1NC(=O)c1coc(C2CCOCC2)n1,195.0
COc1cc2nn(CCS(=N)(=O)C3=NCCO3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,0.5
COc1cc2nn(CCS(=N)(=O)C3=NCCS3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,0.7
COc1cc2nn(CCS(=N)(=O)c3ccc(F)cc3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,0.7
COc1cc2nn(CCS(=N)(=O)c3ccccc3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,0.3
COc1cc2nn(CCS(=N)(=O)c3ccccc3)cc2cc1NC(=O)c1coc(-c2ccnc(C)c2)n1,0.7
COc1cc2nn(CCS(=N)(=O)c3ccccn3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,0.8
COc1cc2nn(CCS(=N)(=O)c3ccnc4ccccc34)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,0.2
COc1cc2nn(CCS(=N)(=O)c3ccncc3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,0.4
COc1cc2nn(CCS(=N)(=O)c3ccncc3)cc2cc1NC(=O)c1cnn2cccnc12,0.5
COc1cc2nn(CCS(=N)(=O)c3ccncc3)cc2cc1NC(=O)c1coc(-c2ccnc(C)c2)n1,0.7
COc1cc2nn(CCS(=N)(=O)c3ncccn3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,0.6
COc1cc2nn(CCS(C)(=N)=O)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,137.0
COc1cc2nn([C@@H]3CCC4(C[C@@H]3C)CN(C(C)=O)C4)cc2cc1C(=O)Nc1cnc2cccnn12,1.1
COc1cc2nn([C@@H]3CCC4(C[C@H]3C)CN(C(C)=O)C4)cc2cc1C(=O)Nc1cnc2cccnn12,4.3
COc1cc2nn([C@@H]3CCC[C@@H](O)[C@H]3C)cc2cc1C(=O)Nc1cnc2cccnn12,6.5
COc1cc2nn([C@@H]3CCC[C@@](C)(O)C3)cc2cc1C(=O)Nc1cnn2cccnc12,2.8
COc1cc2nn([C@@H]3CCC[C@](C)(O)C3)cc2cc1C(=O)Nc1cnn2cccnc12,3.5
COc1cc2nn([C@@H]3CC[C@@H](N(C)C(C)=O)C[C@@H]3C)cc2cc1C(=O)Nc1cnn2cccnc12,24.2
COc1cc2nn([C@@H]3CC[C@@H](N(C)C(C)=O)C[C@H]3C)cc2cc1C(=O)Nc1cnc2cccnn12,0.3
COc1cc2nn([C@@H]3CC[C@@H](N(C)C(C)=O)C[C@H]3C)cc2cc1C(=O)Nc1cnn2cccnc12,0.8
COc1cc2nn([C@@H]3CC[C@@H](O)C[C@H]3C)cc2cc1C(=O)Nc1cnc2cccnn12,1.1
COc1cc2nn([C@@H]3CC[C@@H](O)[C@@H](C)C3)cc2cc1C(=O)Nc1cnc2cccnn12,2.4
COc1cc2nn([C@@H]3CC[C@@H](O)[C@H](C)C3)cc2cc1C(=O)Nc1cnc2cccnn12,0.7
COc1cc2nn([C@@H]3CC[C@@]4(CC(=O)N(C)C4)C[C@H]3C)cc2cc1C(=O)Nc1cnc2cccnn12,1.9
COc1cc2nn([C@@H]3CC[C@@]4(CCC(=O)N4C)C[C@H]3C)cc2cc1C(=O)Nc1cnc2cccnn12,0.3
COc1cc2nn([C@@H]3CC[C@H](N(C)C(C)=O)C[C@H]3C)cc2cc1C(=O)Nc1cnc2cccnn12,3.8
COc1cc2nn([C@@H]3CC[C@H](O)C[C@H]3C)cc2cc1C(=O)Nc1cnc2cccnn12,1.3
COc1cc2nn([C@@H]3CC[C@H](O)[C@@H](C)C3)cc2cc1C(=O)Nc1cnc2cccnn12,1.5
COc1cc2nn([C@@H]3CC[C@H](O)[C@H](C)C3)cc2cc1C(=O)Nc1cnc2cccnn12,2.3
COc1cc2nn([C@@H]3CC[C@]4(CC(=O)N(C)C4)C[C@H]3C)cc2cc1C(=O)Nc1cnc2cccnn12,0.4
COc1cc2nn([C@@H]3CC[C@]4(CCC(=O)N4C)C[C@H]3C)cc2cc1C(=O)Nc1cnc2cccnn12,0.7
COc1cc2nn([C@@H]3C[C@@H]4C[C@H]3CN4C)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,2.0
COc1cc2nn([C@H]3CCC4(CC3)C[C@](C)(O)C4)cc2cc1C(=O)Nc1cnc2cccnn12,0.7
COc1cc2nn([C@H]3CCC[C@@H](O)C3)cc2cc1C(=O)Nc1cnc2cccnn12,1.6
COc1cc2nn([C@H]3CCC[C@@H](O)C3)cc2cc1C(=O)Nc1cnn2cccnc12,6.5
COc1cc2nn([C@H]3CCC[C@@H](O)[C@@H]3C)cc2cc1C(=O)Nc1cnc2cccnn12,0.9
COc1cc2nn([C@H]3CCC[C@@H](O)[C@H]3C)cc2cc1C(=O)Nc1cnc2cccnn12,1.1
COc1cc2nn([C@H]3CCC[C@@](C)(O)C3)cc2cc1C(=O)Nc1cnn2cccnc12,3.4
COc1cc2nn([C@H]3CCC[C@H](O)C3)cc2cc1C(=O)Nc1cnc2cccnn12,1.2
COc1cc2nn([C@H]3CCC[C@H](O)C3)cc2cc1C(=O)Nc1cnn2cccnc12,17.7
COc1cc2nn([C@H]3CCC[C@H](O)[C@@H]3C)cc2cc1C(=O)Nc1cnc2cccnn12,0.6
COc1cc2nn([C@H]3CCC[C@](C)(O)C3)cc2cc1C(=O)Nc1cnn2cccnc12,5.5
COc1cc2nn([C@H]3CC[C@@H](C(=O)N(C)C)CC3)cc2cc1C(=O)Nc1cnc2cccnn12,8.5
COc1cc2nn([C@H]3CC[C@@H](N(C)C(=O)[C@@H]4CC[C@@H](O)C4)CC3)cc2cc1C(=O)Nc1cnn2cccnc12,0.7
COc1cc2nn([C@H]3CC[C@@H](N(C)C(C)=O)CC3)cc2cc1C(=O)Nc1cnc2cccnn12,5.1
COc1cc2nn([C@H]3CC[C@@H](N(C)C(C)=O)CC3)cc2cc1C(=O)Nc1cnn2cccnc12,83.1
COc1cc2nn([C@H]3CC[C@@H](N(C)C(C)=O)C[C@@H]3C)cc2cc1C(=O)Nc1cnc2cccnn12,7.2
COc1cc2nn([C@H]3CC[C@@H](N(C)C(C)=O)C[C@@H]3C)cc2cc1C(=O)Nc1cnn2cccnc12,46.8
COc1cc2nn([C@H]3CC[C@@H](NC(=O)C4CC4)CC3)cc2cc1C(=O)Nc1cnn2cccnc12,1.6
COc1cc2nn([C@H]3CC[C@@H](O)CC3)cc2cc1C(=O)Nc1cnc2cccnn12,6.0
COc1cc2nn([C@H]3CC[C@@H](O)C[C@@H]3C)cc2cc1C(=O)Nc1cnc2cccnn12,5.2
COc1cc2nn([C@H]3CC[C@@H](O)C[C@@H]3C)cc2cc1C(=O)Nc1cnn2cccnc12,10.0
COc1cc2nn([C@H]3CC[C@@H](O)C[C@H]3C)cc2cc1C(=O)Nc1cnc2cccnn12,2.3
COc1cc2nn([C@H]3CC[C@@H](O)[C@H](C)C3)cc2cc1C(=O)Nc1cnc2cccnn12,2.5
COc1cc2nn([C@H]3CC[C@@](C)(O)CC3)cc2cc1C(=O)Nc1cnc2cccnn12,6.1
COc1cc2nn([C@H]3CC[C@@]4(CC(=O)N(C)C4)C[C@H]3C)cc2cc1C(=O)Nc1cnc2cccnn12,3.2
COc1cc2nn([C@H]3CC[C@@]4(CC3)CC(=O)N(C)C4)cc2cc1C(=O)Nc1cnc2cccnn12,0.2
COc1cc2nn([C@H]3CC[C@@]4(CC3)CC(=O)N(C)C4)cc2cc1C(=O)Nc1cnn2cccnc12,0.2
COc1cc2nn([C@H]3CC[C@@]4(CC3)COC(=O)N4C)cc2cc1C(=O)Nc1cnc2cccnn12,2.7
COc1cc2nn([C@H]3CC[C@@]4(CC3)COCC(=O)N4C)cc2cc1C(=O)Nc1cnn2cccnc12,0.5
COc1cc2nn([C@H]3CC[C@@]4(CCC(=O)N4C)CC3)cc2cc1C(=O)Nc1cnc2cccnn12,0.1
COc1cc2nn([C@H]3CC[C@H](N(C)C(=O)C(C)(C)O)CC3)cc2cc1C(=O)Nc1cnn2cccnc12,1.2
COc1cc2nn([C@H]3CC[C@H](N(C)C(=O)C4CC4)CC3)cc2cc1C(=O)Nc1cnn2cccnc12,0.5
COc1cc2nn([C@H]3CC[C@H](N(C)C(=O)C[C@@H](C)O)CC3)cc2cc1C(=O)Nc1cnn2cccnc12,0.9
COc1cc2nn([C@H]3CC[C@H](N(C)C(=O)C[C@H](C)O)CC3)cc2cc1C(=O)Nc1cnn2cccnc12,0.9
COc1cc2nn([C@H]3CC[C@H](N(C)C(=O)N4CC[C@@H](O)C4)CC3)cc2cc1C(=O)Nc1cnc2cccnn12,0.3
COc1cc2nn([C@H]3CC[C@H](N(C)C(=O)N4CC[C@H](O)C4)CC3)cc2cc1C(=O)Nc1cnc2cccnn12,0.3
COc1cc2nn([C@H]3CC[C@H](N(C)C(=O)[C@@H](C)O)CC3)cc2cc1C(=O)Nc1cnc2cccnn12,0.2
COc1cc2nn([C@H]3CC[C@H](N(C)C(=O)[C@@H](C)O)CC3)cc2cc1C(=O)Nc1cnn2cccnc12,0.9
COc1cc2nn([C@H]3CC[C@H](N(C)C(=O)[C@@H](C)OC(C)=O)CC3)cc2cc1C(=O)Nc1cnc2cccnn12,0.2
COc1cc2nn([C@H]3CC[C@H](N(C)C(=O)[C@@H]4CC[C@@H](O)C4)CC3)cc2cc1C(=O)Nc1cnn2cccnc12,0.7
COc1cc2nn([C@H]3CC[C@H](N(C)C(=O)[C@@H]4CC[C@H](O)C4)CC3)cc2cc1C(=O)Nc1cnn2cccnc12,0.7
COc1cc2nn([C@H]3CC[C@H](N(C)C(=O)[C@H](C)O)CC3)cc2cc1C(=O)Nc1cnc2cccnn12,0.3
COc1cc2nn([C@H]3CC[C@H](N(C)C(=O)[C@H](C)O)CC3)cc2cc1C(=O)Nc1cnn2cccnc12,1.3
COc1cc2nn([C@H]3CC[C@H](N(C)C(C)=O)CC3)cc2cc1C(=O)Nc1cnc2cccnn12,0.2
COc1cc2nn([C@H]3CC[C@H](N(C)C(C)=O)CC3)cc2cc1C(=O)Nc1cnn2cccnc12,1.4
COc1cc2nn([C@H]3CC[C@H](N(C)C(C)=O)C[C@@H]3C)cc2cc1C(=O)Nc1cnc2cccnn12,2.0
COc1cc2nn([C@H]3CC[C@H](N(C)C(C)=O)C[C@@H]3C)cc2cc1C(=O)Nc1cnn2cccnc12,16.0
COc1cc2nn([C@H]3CC[C@H](NC(=O)C4CC4)CC3)cc2cc1C(=O)Nc1cnn2cccnc12,4.4
COc1cc2nn([C@H]3CC[C@H](O)CC3)cc2cc1C(=O)Nc1cnc2cccnn12,2.8
COc1cc2nn([C@H]3CC[C@H](O)C[C@@H]3C)cc2cc1C(=O)Nc1cnn2cccnc12,14.3
COc1cc2nn([C@H]3CC[C@H](O)[C@@H](C)C3)cc2cc1C(=O)Nc1cnc2cccnn12,5.1
COc1cc2nn([C@H]3CC[C@H](O)[C@H](C)C3)cc2cc1C(=O)Nc1cnc2cccnn12,1.0
COc1cc2nn([C@H]3CC[C@H](n4ccnn4)CC3)cc2cc1C(=O)Nc1cnc2cccnn12,0.7
COc1cc2nn([C@H]3CC[C@H](n4nccn4)CC3)cc2cc1C(=O)Nc1cnc2cccnn12,0.6
COc1cc2nn([C@H]3CC[C@](C)(O)CC3)cc2cc1C(=O)Nc1cnc2cccnn12,0.7
COc1cc2nn([C@H]3CC[C@]4(CC(=O)N(C)C4)C[C@H]3C)cc2cc1C(=O)Nc1cnc2cccnn12,0.4
COc1cc2nn([C@H]3CC[C@]4(CC3)CC(=O)N(C)C4)cc2cc1C(=O)Nc1cnc2cccnn12,0.5
COc1cc2nn([C@H]3CC[C@]4(CC3)CC(=O)N(C)C4)cc2cc1C(=O)Nc1cnn2cccnc12,1.9
COc1cc2nn([C@H]3CC[C@]4(CC3)COC(=O)N4C)cc2cc1C(=O)Nc1cnc2cccnn12,0.3
COc1cc2nn([C@H]3CC[C@]4(CC3)COCC(=O)N4C)cc2cc1C(=O)Nc1cnn2cccnc12,13.9
COc1cc2nn([C@H]3CC[C@]4(CCC(=O)N4C)CC3)cc2cc1C(=O)Nc1cnc2cccnn12,3.4
COc1cc2nn([C@H]3C[C@@H]4C[C@H]3CN4C)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,9.0
COc1ccc(-c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C)cc3)n2)cc1,170.0
COc1ccc(-c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C)cc3)n2)cc1OC,44.0
COc1ccc(-c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C)cc3)n2)cn1,310.0
COc1ccc(-c2ccc3ncc(-c4cccc(NC5CCNCC5)n4)n3c2)cn1,8.0
COc1ccc(-c2cccc(C(=O)Nc3ccc4nn(CC(=O)N5CCN(C)CC5)cc4c3)n2)cn1,521.0
COc1ccc(-c2nc(C(=O)Nc3cc4cn(CC(=O)N5CCC(N6CCCC6)CC5)nc4cc3C)cs2)cc1,28.0
COc1ccc(-c2nc(C(=O)Nc3ccc4nn(CC(=O)N5CCN(C(=O)c6ccccc6)CC5)cc4c3)cs2)cc1,47.0
COc1ccc(-n2cc(Nc3nc(N[C@H]4CC[C@H](O)CC4)c4sccc4n3)cn2)cc1,5500.0
COc1ccc(-n2ccc3nc(Nc4cc(C)ns4)nc(OC4CCOCC4)c32)cc1,5500.0
COc1ccc(-n2nc(C3CCN(S(C)(=O)=O)CC3)cc2NC(=O)c2cnn3cccnc23)cc1,71.0
COc1ccc(/C=C/CO)cc1NC(=O)c1cnn2cccnc12,3698.0
COc1ccc(Br)cc1NC(=O)c1cnn2cccnc12,2144.0
COc1ccc(C(=O)N2CCN([C@H]3C[C@@H](C(=O)Nc4nc5ccc(-c6cnc(CO[C@H]7CCC[C@@H]7O)nc6)cc5s4)C3)[C@@H](C)C2)cn1,0.66
COc1ccc(C)cc1NC(=O)c1cnn2cccnc12,3769.0
COc1ccc(CCCO)cc1NC(=O)c1cnn2cccnc12,8361.0
COc1ccc(CCNC(=O)c2cnc(-n3ncc4cc(C#N)cnc43)cc2NC(C)C)cc1,3.4
COc1ccc(CNc2cc(Nc3ccc4ncsc4c3)ncc2C(=O)NC[C@@H](F)C(C)(C)O)cc1,13.0
COc1ccc(Cl)cc1NC(=O)c1cnn2cccnc12,1633.0
COc1ccc(Cl)cc1NC(=O)c1csc2ccc(NCCO)nc12,4655.0
COc1ccc(Cl)cc1NC(=O)c1csc2cccnc12,3461.0
COc1ccc(Cl)cc1NC(=O)c1csc2cnc(N(C)CCO)nc12,4133.0
COc1ccc(Cl)cc1NC(=O)c1csc2cnc(NCCCO)nc12,2062.0
COc1ccc(Cl)cc1NC(=O)c1csc2cnc(NCCN)nc12,107.0
COc1ccc(Cl)cc1NC(=O)c1csc2cnc(NCCNC(C)=O)nc12,8087.0
COc1ccc(Cl)cc1NC(=O)c1csc2cnc(NCCO)nc12,2237.0
COc1ccc(Cl)cc1NC(=O)c1csc2cncnc12,2200.0
COc1ccc(Cn2cc(-c3cnc(-n4ncc5cc(C#N)cnc54)cc3NC(C)C)nn2)cc1,75.0
COc1ccc(F)cc1NC(=O)c1cnn2ccccc12,4302.0
COc1ccc(N2CC3CC2CN3c2nc(N[C@@H]3CCCNC3)c(-c3ccc4ccccc4n3)c(=O)[nH]2)cc1,757.0
COc1ccc(N2CCC3(CCN(c4nc(N[C@@H]5CCCNC5)c(-c5nc6ccccc6s5)c(=O)[nH]4)C3)C2)cc1,21.0
COc1ccc(N2CCN(c3nc(N[C@@H]4CCCNC4)c(-c4nc5ccccc5s4)c(=O)[nH]3)CC2)cc1,10.0
COc1ccc(N2CCN(c3nc(N[C@@H]4CCCNC4)c(-c4nc5ccccc5s4)c(=O)[nH]3)CC2)nc1,5.0
COc1ccc(NC(=O)c2cnn3cccnc23)c(OC)c1,4169.0
COc1ccc(NC(=O)c2csc(-c3cccnc3)n2)c(OC)c1,1200.0
COc1ccc(NC(=O)c2csc(-c3cccnc3)n2)cc1,3700.0
COc1ccc(NC(C)=O)cc1NC(=O)c1cnn2cccnc12,7697.0
COc1ccc(Nc2ncc(-c3nc4ccccc4s3)c(N[C@@H]3C[C@H](C(C)(C)O)[C@@H](O)[C@H]3O)[nH+]2)c(OC)c1,60.0
COc1ccc(Nc2ncc(-c3nc4ccccc4s3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)cc1,14.0
COc1ccc(Nc2ncc(-c3nc4ccccc4s3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)cn1,8.2
COc1ccc(OC)c(N2CCN(c3nc(N[C@@H]4CCCNC4)c(-c4nc5ccccc5s4)c(=O)[nH]3)CC2)c1,14.0
COc1ccc(OCC(O)Cn2cc(-c3cnc(-n4ncc5cc(C#N)cnc54)cc3NC(C)C)nn2)cc1,27.0
COc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(C(=O)Cn2cc3cc(NC(=O)c4cccc(C(F)(F)F)n4)ccc3n2)CC1,603.0
COc1ccc([C@@H]2CC2C(=O)Nc2nc3ccc(-c4cnc(CO[C@H]5CCC[C@@H]5O)nc4)cc3s2)cc1,12.1
COc1ccc2[nH]c(NC(=O)c3cccc(Cn4nc(-c5cccnc5)ccc4=O)c3)nc2c1,550.0
COc1ccc2[nH]c(NC(=O)c3cccc([N+](=O)[O-])c3)nc2c1,1500.0
COc1ccc2c(c1)C(=O)N(c1nc(C(=O)Nc3cnccc3N3CCNCC3)cs1)C2,1100.0
COc1ccc2c(c1)ncn2-c1cccc(NC2CCNCC2)n1,208.0
COc1ccc2nc(NC(=O)c3cccc([N+](=O)[O-])c3)[nH]c2c1,1500.0
COc1ccc2nc(Nc3cc(-c4ccc5cc(C#N)cnn45)ncc3C(=O)NC[C@@H](F)C(C)(C)O)sc2c1,2.0
COc1ccc2ncc(-c3cc(NC(C)C)c(C(=O)NC[C@@H](F)C(C)(C)O)cn3)n2n1,18.0
COc1ccc2ncc(-c3cccc(NC4CCNCC4)n3)n2c1,6.0
COc1ccc2ncc(-c3cccc(NC4CNC4)n3)n2c1,7.0
COc1ccc2ncc(-c3cccc(N[C@H]4CNCC45CC5)n3)n2c1,0.7
COc1ccc2ncc(-c3cccc(N[C@H]4CNC[C@@H]4OC)n3)n2c1,3.0
COc1ccc2ncn(-c3cccc(NC4CCNCC4)n3)c2c1,15.0
COc1ccc2ncnc(N[C@H]3CC[C@H](N(C)C)CC3)c2c1,16.0
COc1ccc2ncnc(N[C@H]3CC[C@H](N4CCOCC4)CC3)c2c1,16.0
COc1cccc(-c2cccc(C(=O)Nc3cn(C)nc3C(N)=O)n2)c1,637.0
COc1cccc(-c2cnc(Nc3ccc4ncsc4c3)cc2NC(C)C)n1,615.8
COc1cccc(-n2cc(Nc3nc(N[C@H]4CC[C@H](O)CC4)c4sccc4n3)cn2)c1,550.0
COc1cccc(-n2ccc3nc(Nc4cc(C)ns4)nc(OC4CCOCC4)c32)c1,5500.0
COc1cccc(-n2ncc3ccc(-c4cccc([C@@H](N)C5CC(O)C5)n4)cc32)n1,550.0
COc1cccc(C(=O)N2CCN([C@H]3C[C@@H](C(=O)Nc4nc5ccc(-c6cnc(CO[C@H]7CCC[C@@H]7O)nc6)cc5s4)C3)[C@@H](C)C2)n1,1.12
COc1cccc(C(=O)Nc2ccc3nn(CC(=O)N4CCN(C(=O)c5ccccc5)CC4)cc3c2)n1,425.0
COc1cccc(N2CCN(c3nc(N[C@@H]4CCCNC4)c(-c4nc5ccccc5s4)c(=O)[nH]3)CC2)n1,10.0
COc1cccc(NC(=O)c2csc(-c3cccnc3)n2)c1,8900.0
COc1cccc(Nc2cc(-c3ccc4cc(C#N)cnn34)ncc2C(=O)NC[C@@H](F)C(C)(C)O)c1,1.0
COc1cccc(Nc2cc(-n3ccc4cc(C#N)cnc43)ncc2C(=O)NC[C@@H](F)C(C)(C)O)c1,4.4
COc1cccc(Nc2cc(Nc3ncc(C#N)cc3F)ncc2C(=O)NC[C@@H](F)C(C)(C)O)c1,4.0
COc1cccc(Nc2nc(C)c(-c3nc4ccccc4s3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)c1,870.0
COc1cccc(Nc2ncc(-c3nc4ccccc4s3)c(N[C@@H]3C[C@H](C(C)(C)O)[C@@H](O)[C@H]3O)[nH+]2)c1,20.0
COc1cccc(Nc2ncc(-c3nc4ccccc4s3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)c1,137.0
COc1cccc([C@@H](C)Nc2ncc(-c3nc4ccccc4s3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)c1,470.0
COc1ccccc1-n1ccc2nc(Nc3cc(C)ns3)nc(OC3CCOCC3)c21,5500.0
COc1ccccc1C1CCN(c2nc(N[C@@H]3CCCNC3)c(-c3ccc4ccccc4n3)c(=O)[nH]2)CC1,13.0
COc1ccccc1NC(=O)c1cnn2cccnc12,7337.0
COc1ccccc1NC(=O)c1csc(-c2cccnc2)n1,800.0
COc1ccccc1NC(=O)c1csc2cncnc12,6559.0
COc1ccn2c(-c3cccc(N[C@H]4CNC[C@@H]4F)n3)cnc2c1,0.7
COc1ccnc(N2CCN(c3nc(N[C@@H]4CCCNC4)c(-c4nc5ccccc5s4)c(=O)[nH]3)CC2)c1,6.0
COc1ccncc1-c1ccc2ncnc(N[C@H]3CC[C@H](N(C)C)CC3)c2c1,394.0
COc1cnc(N2CC[C@@H](Nc3cc(-c4cnn5cc(C#N)cnc45)ncc3C(=O)NC[C@@H](F)C(C)(C)O)C2)nc1,6.0
COc1cnc(N2CC[C@@H](Nc3cc(-n4ncc5cc(C#N)cnc54)ncc3C(=O)NC[C@@H](F)C(C)(C)O)C2)nc1,8.1
COc1cnc(NC(=O)c2cnc(-n3ncc4cc(C#N)cnc43)cc2NC(C)C)cn1,20.1
